Variables="X","Y","Stream_Function"
0.000000 	 0.000000 	 0.000000 
0.000000 	 0.007752 	 0.000000 
0.000000 	 0.015504 	 0.000000 
0.000000 	 0.023256 	 0.000000 
0.000000 	 0.031008 	 0.000000 
0.000000 	 0.038760 	 0.000000 
0.000000 	 0.046512 	 0.000000 
0.000000 	 0.054264 	 0.000000 
0.000000 	 0.062016 	 0.000000 
0.000000 	 0.069767 	 0.000000 
0.000000 	 0.077519 	 0.000000 
0.000000 	 0.085271 	 0.000000 
0.000000 	 0.093023 	 0.000000 
0.000000 	 0.100775 	 0.000000 
0.000000 	 0.108527 	 0.000000 
0.000000 	 0.116279 	 0.000000 
0.000000 	 0.124031 	 0.000000 
0.000000 	 0.131783 	 0.000000 
0.000000 	 0.139535 	 0.000000 
0.000000 	 0.147287 	 0.000000 
0.000000 	 0.155039 	 0.000000 
0.000000 	 0.162791 	 0.000000 
0.000000 	 0.170543 	 0.000000 
0.000000 	 0.178295 	 0.000000 
0.000000 	 0.186047 	 0.000000 
0.000000 	 0.193798 	 0.000000 
0.000000 	 0.201550 	 0.000000 
0.000000 	 0.209302 	 0.000000 
0.000000 	 0.217054 	 0.000000 
0.000000 	 0.224806 	 0.000000 
0.000000 	 0.232558 	 0.000000 
0.000000 	 0.240310 	 0.000000 
0.000000 	 0.248062 	 0.000000 
0.000000 	 0.255814 	 0.000000 
0.000000 	 0.263566 	 0.000000 
0.000000 	 0.271318 	 0.000000 
0.000000 	 0.279070 	 0.000000 
0.000000 	 0.286822 	 0.000000 
0.000000 	 0.294574 	 0.000000 
0.000000 	 0.302326 	 0.000000 
0.000000 	 0.310078 	 0.000000 
0.000000 	 0.317829 	 0.000000 
0.000000 	 0.325581 	 0.000000 
0.000000 	 0.333333 	 0.000000 
0.000000 	 0.341085 	 0.000000 
0.000000 	 0.348837 	 0.000000 
0.000000 	 0.356589 	 0.000000 
0.000000 	 0.364341 	 0.000000 
0.000000 	 0.372093 	 0.000000 
0.000000 	 0.379845 	 0.000000 
0.000000 	 0.387597 	 0.000000 
0.000000 	 0.395349 	 0.000000 
0.000000 	 0.403101 	 0.000000 
0.000000 	 0.410853 	 0.000000 
0.000000 	 0.418605 	 0.000000 
0.000000 	 0.426357 	 0.000000 
0.000000 	 0.434109 	 0.000000 
0.000000 	 0.441860 	 0.000000 
0.000000 	 0.449612 	 0.000000 
0.000000 	 0.457364 	 0.000000 
0.000000 	 0.465116 	 0.000000 
0.000000 	 0.472868 	 0.000000 
0.000000 	 0.480620 	 0.000000 
0.000000 	 0.488372 	 0.000000 
0.000000 	 0.496124 	 0.000000 
0.000000 	 0.503876 	 0.000000 
0.000000 	 0.511628 	 0.000000 
0.000000 	 0.519380 	 0.000000 
0.000000 	 0.527132 	 0.000000 
0.000000 	 0.534884 	 0.000000 
0.000000 	 0.542636 	 0.000000 
0.000000 	 0.550388 	 0.000000 
0.000000 	 0.558140 	 0.000000 
0.000000 	 0.565891 	 0.000000 
0.000000 	 0.573643 	 0.000000 
0.000000 	 0.581395 	 0.000000 
0.000000 	 0.589147 	 0.000000 
0.000000 	 0.596899 	 0.000000 
0.000000 	 0.604651 	 0.000000 
0.000000 	 0.612403 	 0.000000 
0.000000 	 0.620155 	 0.000000 
0.000000 	 0.627907 	 0.000000 
0.000000 	 0.635659 	 0.000000 
0.000000 	 0.643411 	 0.000000 
0.000000 	 0.651163 	 0.000000 
0.000000 	 0.658915 	 0.000000 
0.000000 	 0.666667 	 0.000000 
0.000000 	 0.674419 	 0.000000 
0.000000 	 0.682171 	 0.000000 
0.000000 	 0.689922 	 0.000000 
